"VIGENCIA","PERIODO OTORGAMIENTO","SEXO AL NACER","ESTRATO SOCIOECONÓMICO","CÓDIGO DEDEPARTAMENTO DE ORIGEN","DEPARTAMENTO DE ORIGEN","CATEGORÍA DEL MUNICIPIO DE ORIGEN","SECTOR IES","NIVEL DE FORMACIÓN","MODALIDAD DE LÍNEA","MODALIDAD DEL CRÉDITO","RANGO DEL VALOR TOTAL DESEMBOLSADO","NÚMERO DE NUEVOS BENEFICIARIOS DE CRÉDITO"
"2,022","2022-1","Masculino","2","17","CALDAS","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","III","1"
"2,022","2022-1","Masculino","2","17","CALDAS","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","3"
"2,022","2022-1","Masculino","2","17","CALDAS","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","V","1"
"2,022","2022-1","Masculino","2","17","CALDAS","RURAL","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","1"
"2,022","2022-1","Masculino","2","17","CALDAS","RURAL","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","17","CALDAS","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","17","CALDAS","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","II","1"
"2,022","2022-1","Masculino","2","17","CALDAS","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","III","1"
"2,022","2022-1","Masculino","2","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","OFICIAL","Especialización universitaria","POSGRADO PAÍS","MATRICULA","III","1"
"2,022","2022-1","Masculino","2","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","MATRICULA","V","1"
"2,022","2022-1","Masculino","2","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","II","1"
"2,022","2022-1","Masculino","2","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","II","2"
"2,022","2022-1","Masculino","2","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","1"
"2,022","2022-1","Masculino","2","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","3"
"2,022","2022-1","Masculino","2","18","CAQUETÁ","RURAL","OFICIAL","Especialización universitaria","POSGRADO PAÍS","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","18","CAQUETÁ","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","18","CAQUETÁ","RURAL DISPERSO","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","1"
"2,022","2022-1","Masculino","2","18","CAQUETÁ","RURAL DISPERSO","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","II","1"
"2,022","2022-1","Masculino","2","18","CAQUETÁ","RURAL DISPERSO","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,022","2022-1","Masculino","2","19","CAUCA","CIUDADES Y AGLOMERACIONES","OFICIAL","Doctorado","POSGRADO PAÍS","MATRICULA","III","1"
"2,022","2022-1","Masculino","2","19","CAUCA","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","I","1"
"2,022","2022-1","Masculino","2","19","CAUCA","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","IV","1"
"2,022","2022-1","Masculino","2","19","CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","4"
"2,022","2022-1","Masculino","2","19","CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","3"
"2,022","2022-1","Masculino","2","19","CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","2"
"2,022","2022-1","Masculino","2","19","CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","1"
"2,022","2022-1","Masculino","2","19","CAUCA","INTERMEDIO","OFICIAL","Doctorado","POSGRADO PAÍS","MATRICULA","III","1"
"2,022","2022-1","Masculino","2","19","CAUCA","INTERMEDIO","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","III","1"
"2,022","2022-1","Masculino","2","19","CAUCA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","19","CAUCA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","II","1"
"2,022","2022-1","Masculino","2","19","CAUCA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","4"
"2,022","2022-1","Masculino","2","19","CAUCA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","V","2"
"2,022","2022-1","Masculino","2","19","CAUCA","RURAL","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","19","CAUCA","RURAL","PRIVADO","Tecnológico","PREGRADO","MATRICULA","II","1"
"2,022","2022-1","Masculino","2","19","CAUCA","RURAL DISPERSO","PRIVADO","Universitario","PREGRADO","MATRICULA","II","1"
"2,022","2022-1","Masculino","2","19","CAUCA","RURAL DISPERSO","PRIVADO","Universitario","PREGRADO","MATRICULA","III","1"
"2,022","2022-1","Masculino","2","20","CESAR","CIUDADES Y AGLOMERACIONES","N/A","Exterior","CRÉDITO EXTERIOR","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","20","CESAR","CIUDADES Y AGLOMERACIONES","OFICIAL","Especialización universitaria","POSGRADO PAÍS","MATRICULA","II","1"
"2,022","2022-1","Masculino","2","20","CESAR","CIUDADES Y AGLOMERACIONES","OFICIAL","Especialización universitaria","POSGRADO PAÍS","MATRICULA","III","1"
"2,022","2022-1","Masculino","2","20","CESAR","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","MATRICULA","V","1"
"2,022","2022-1","Masculino","2","20","CESAR","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","IV","4"
"2,022","2022-1","Masculino","2","20","CESAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","II","1"
"2,022","2022-1","Masculino","2","20","CESAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","V","1"
"2,022","2022-1","Masculino","2","20","CESAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","20","CESAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","II","13"
"2,022","2022-1","Masculino","2","20","CESAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","17"
"2,022","2022-1","Masculino","2","20","CESAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","5"
"2,022","2022-1","Masculino","2","20","CESAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","12"
"2,022","2022-1","Masculino","2","20","CESAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","SOSTENIMIENTO","IV","3"
"2,022","2022-1","Masculino","2","20","CESAR","INTERMEDIO","N/A","Exterior","CRÉDITO EXTERIOR","SOSTENIMIENTO","IV","1"
"2,022","2022-1","Masculino","2","20","CESAR","INTERMEDIO","OFICIAL","Universitario","PREGRADO","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","20","CESAR","INTERMEDIO","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","II","1"
"2,022","2022-1","Masculino","2","20","CESAR","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","I","2"
"2,022","2022-1","Masculino","2","20","CESAR","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","III","4"
"2,022","2022-1","Masculino","2","20","CESAR","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,022","2022-1","Masculino","2","20","CESAR","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","V","3"
"2,022","2022-1","Masculino","2","20","CESAR","INTERMEDIO","PRIVADO","Universitario","PREGRADO","SOSTENIMIENTO","III","1"
"2,022","2022-1","Masculino","2","20","CESAR","RURAL","N/A","Exterior","CRÉDITO EXTERIOR","SOSTENIMIENTO","III","1"
"2,022","2022-1","Masculino","2","20","CESAR","RURAL","N/A","Exterior","CRÉDITO EXTERIOR","SOSTENIMIENTO","IV","1"
"2,022","2022-1","Masculino","2","20","CESAR","RURAL","OFICIAL","Doctorado","POSGRADO PAÍS","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","20","CESAR","RURAL","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","I","1"
"2,022","2022-1","Masculino","2","20","CESAR","RURAL","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","IV","3"
"2,022","2022-1","Masculino","2","20","CESAR","RURAL","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","V","3"
"2,022","2022-1","Masculino","2","20","CESAR","RURAL","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","IV","1"
"2,022","2022-1","Masculino","2","20","CESAR","RURAL","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","III","1"
"2,022","2022-1","Masculino","2","20","CESAR","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","II","5"
"2,022","2022-1","Masculino","2","20","CESAR","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","III","3"
"2,022","2022-1","Masculino","2","20","CESAR","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","2"
"2,022","2022-1","Masculino","2","20","CESAR","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","V","7"
"2,022","2022-1","Masculino","2","20","CESAR","RURAL","PRIVADO","Universitario","PREGRADO","SOSTENIMIENTO","IV","2"
"2,022","2022-1","Masculino","2","20","CESAR","RURAL DISPERSO","PRIVADO","Universitario","PREGRADO","MATRICULA","II","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","N/A","Exterior","CRÉDITO EXTERIOR","SOSTENIMIENTO","III","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","OFICIAL","Formación técnica profesional","PREGRADO","MATRICULA","V","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","OFICIAL","Maestría","POSGRADO PAÍS","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","OFICIAL","Maestría","POSGRADO PAÍS","MATRICULA","II","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","IV","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","II","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","V","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","I","2"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","II","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","III","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Tecnológico","PREGRADO","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Tecnológico","PREGRADO","MATRICULA","III","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","4"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","II","10"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","8"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","13"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","8"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","SOSTENIMIENTO","IV","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","INTERMEDIO","N/A","Exterior","CRÉDITO EXTERIOR","MATRICULA","II","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","INTERMEDIO","OFICIAL","Formación técnica profesional","PREGRADO","MATRICULA","V","2"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","INTERMEDIO","OFICIAL","Maestría","POSGRADO PAÍS","MATRICULA","II","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","INTERMEDIO","OFICIAL","Tecnológico","PREGRADO","MATRICULA","V","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","INTERMEDIO","OFICIAL","Universitario","PREGRADO","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","INTERMEDIO","OFICIAL","Universitario","PREGRADO","MATRICULA","V","2"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","INTERMEDIO","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","INTERMEDIO","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","IV","3"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","INTERMEDIO","PRIVADO","Doctorado","POSGRADO PAÍS","MATRICULA","V","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","INTERMEDIO","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","V","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","INTERMEDIO","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","I","3"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","INTERMEDIO","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","II","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","INTERMEDIO","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","IV","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","INTERMEDIO","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","V","3"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","INTERMEDIO","PRIVADO","Formación técnica profesional","PREGRADO","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","INTERMEDIO","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","III","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","INTERMEDIO","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","V","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","INTERMEDIO","PRIVADO","Tecnológico","PREGRADO","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","I","14"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","II","16"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","III","6"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","13"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","V","11"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","RURAL","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","III","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","I","2"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","II","3"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","2"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","RURAL DISPERSO","PRIVADO","Tecnológico","PREGRADO","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","23","CÓRDOBA","RURAL DISPERSO","PRIVADO","Universitario","PREGRADO","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","N/A","Exterior","CRÉDITO EXTERIOR","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","N/A","Exterior","CRÉDITO EXTERIOR","SOSTENIMIENTO","III","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","OFICIAL","Doctorado","POSGRADO PAÍS","MATRICULA","III","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","OFICIAL","Especialización universitaria","POSGRADO PAÍS","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","OFICIAL","Maestría","POSGRADO PAÍS","MATRICULA","II","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","OFICIAL","Tecnológico","PREGRADO","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","OFICIAL","Tecnológico","PREGRADO","MATRICULA","V","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","MATRICULA","III","2"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","MATRICULA","IV","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","MATRICULA","V","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","I","3"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","II","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Tecnológico","PREGRADO","MATRICULA","I","4"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","11"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","II","12"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","17"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","19"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","9"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","INTERMEDIO","N/A","Exterior","CRÉDITO EXTERIOR","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","INTERMEDIO","OFICIAL","Especialización universitaria","POSGRADO PAÍS","MATRICULA","II","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","INTERMEDIO","OFICIAL","Universitario","PREGRADO","MATRICULA","III","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","INTERMEDIO","OFICIAL","Universitario","PREGRADO","MATRICULA","V","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","INTERMEDIO","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","INTERMEDIO","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","II","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","INTERMEDIO","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","III","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","INTERMEDIO","PRIVADO","Tecnológico","PREGRADO","SOSTENIMIENTO","I","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","I","6"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","II","9"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","III","14"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","13"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","V","7"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","RURAL","OFICIAL","Tecnológico","PREGRADO","MATRICULA","V","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","RURAL","OFICIAL","Universitario","PREGRADO","MATRICULA","V","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","RURAL","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","RURAL","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","IV","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","RURAL","PRIVADO","Tecnológico","PREGRADO","MATRICULA","I","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","I","4"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","II","3"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","III","5"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","5"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","V","3"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","RURAL","PRIVADO","Universitario","PREGRADO","SOSTENIMIENTO","II","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","RURAL","PRIVADO","Universitario","PREGRADO","SOSTENIMIENTO","III","1"
"2,022","2022-1","Masculino","2","25","CUNDINAMARCA","RURAL DISPERSO","OFICIAL","Especialización universitaria","POSGRADO PAÍS","MATRICULA","II","1"
